,2020-03-31,2019-03-31,2018-03-31,2017-03-31
ENBETRD.bo,NaN,NaN,NaN,NaN
GANONPRO.bo,NaN,NaN,NaN,NaN
DEVITRD.bo,NaN,NaN,NaN,NaN
SHRJAGP.bo,NaN,NaN,NaN,NaN
LLOYDSME.bo,265016000.0,203230000.0,225971000.0,314615000.0
PUNCTRD.bo,NaN,NaN,NaN,NaN
SHRGLTR.bo,5353000.0,3113000.0,2077000.0,2010849.0
BETXIND.bo,101771861.0,103921472.0,101881909.0,90051120.0
GYTRIPA.bo,NaN,NaN,NaN,NaN
POLYTEX.bo,1429261.0,1564879.0,,
DHANCOT.bo,NaN,NaN,NaN,NaN
REMIELEK.bo,48650000.0,48650000.0,48650000.0,48650000.0
OASISEC.bo,4260229.0,2581929.0,7524724.0,6020998.0
GARNETINT.bo,NaN,NaN,NaN,NaN
SHALPRO.bo,5013000.0,67251760.0,26539295.0,22973139.0
VARUNME.bo,NaN,NaN,NaN,NaN
DONEAR.bo,NaN,NaN,NaN,NaN
NEPTEXP.bo,NaN,NaN,NaN,NaN
SUPER.bo,30715000.0,30715000.0,30715000.0,30715000.0
SEQUENT.bo,15183020000,13878770000,13427620000,19046140000
STCINDIA.bo,397800000.0,359000000.0,333900000.0,555400000.0
ZENITHEXPO.bo,42141844.0,58700266.0,94038022.0,94421000.0
KOHINOOR.bo,13300000.0,16006000.0,22488000.0,29743000.0
RTEXPO.bo,49469000.0,553000.0,553000.0,553000.0
AVANTI.bo,136246000.0,136246000.0,90830000.0,90830000.0
ZODJRDMKJ.bo,889077.0,861493.0,1255184.0,897598.0
SITAENT.bo,,72444735.0,71164920.0,68857739.0
PULSRIN.bo,8179000.0,9159000.0,15333101.0,15964873.0
UNIMOVR.bo,-7126808.0,-6951107.0,-5049903.0,-49331789.0
KEYFINSER.bo,NaN,NaN,NaN,NaN
ADANIENT.bo,468983600000,425361800000,564947100000,476894000000
MACINTR.bo,NaN,NaN,NaN,NaN
HARIAEXPO.bo,-31721733.0,-34550294.0,-42665466.0,-50848871.0
BHANDHOS.bo,146527000.0,146527000.0,146527000.0,146527000.0
RLF.bo,,-17325266.0,-22350677.0,-20222204.0
REGENTRP.bo,98608429.0,109275207.0,274462437.0,11865514.0
ORBTEXP.bo,164116000.0,72064000.0,67644000.0,22255000.0
SAVERA.bo,13960000.0,16024000.0,13253000.0,8264000.0
VBCFERROQ.bo,518010000.0,366271922.0,32580457.0,32580458.0
TATASTLLP.bo,NaN,NaN,NaN,NaN
NBVENTURES.bo,93659055000.0,84719758000.0,82311239000.0,84408306000.0
ZHINUDYP.bo,,31155000.0,28648000.0,31812000.0
REMIEDEL.bo,109824000.0,109824000.0,109824000.0,109824000.0
GSAUTO.bo,72572900.0,72572900.0,72572900.0,72572900.0
TRANSFRE.bo,140827000.0,9947723.0,9947723.0,9948000.0
SHBCLQ.bo,28697000,63575000,107618000,69361000
GANDHITUBE.bo,22307000.0,34859000.0,28713000.0,20994000.0
AMFORG.bo,28774420,28774420,28774420,29640410
ABCGAS.bo,620000.0,948087.0,1330956.0,1232906.0
ORICON.bo,14990707000.0,17870959000.0,17790158000.0,19658695000.0
BALASORE.bo,,466627000.0,466627000.0,444452000.0
ACROW.bo,207461000.0,210475000.0,208426000.0,208082000.0
STINDIA.bo,,290000000.0,290000000.0,290000000.0
STLSTRINF.bo,115813790.0,312778558.0,20046818.0,48936615.0
NATNLSTEEL.bo,445000000.0,445000000.0,445000000.0,445000000.0
UTTAMSTL.bo,1422600000,1422600000,1422600000,1422600000
PENIND.bo,18533800000.0,17435600000.0,15115000000.0,14920800000.0
JAYUSH.bo,38645000.0,38645000.0,38645000.0,38645000.0
SSWL.bo,155897000,155897000,155563000,155335000
MANINDS.bo,1324467000,818570000,1423843000,1023943000
PREMPIPES.bo,,35500000.0,35500000.0,35500000.0
IMEC.bo,NaN,NaN,NaN,NaN
MDRNSTL.bo,,137600000.0,137600000.0,137600000.0
TERRASCOPE.bo,NaN,NaN,NaN,NaN
SYNTHFO.bo,32876241.0,28239873.0,23876964.0,19604765.0
GOLKONDA.bo,8920000.0,34554500.0,34554500.0,34554500.0
METALFORGE.bo,,765909000.0,762641000.0,733788000.0
GRANDFONRY.bo,1000.0,13881.0,7728364.0,1.0
AJMERA.bo,19715832000,18797235000,15360035000,14164018000
COCHINM.bo,692406000.0,650383000.0,595915000.0,588297000.0
ISWL.bo,31116000.0,80653000.0,84043000.0,304843000.0
RJKMRFR.bo,5539212.0,5256100.0,4691161.0,4262424.0
CARBORUNIV.bo,22916740000,22320320000,20985210000,19222220000
MMTC.bo,34654600000.0,30360200000.0,24327800000.0,16297700000.0
VALLABHSQ.bo,165002000.0,339399000.0,,
ASHIS.bo,87415872.0,50387699.0,45118685.0,89044265.0
PMTELELIN.bo,-113647750.0,-114995630.0,-116294900.0,-116928134.0
SMPL.bo,1000.0,2000.0,1000.0,
SMFIL.bo,NaN,NaN,NaN,NaN
BLOIN.bo,6175883.0,8293767.0,10629128.0,13236912.0
MAITRI.bo,218315.0,,72220.0,
TATAMETALI.bo,280850000.0,280850000.0,252880000.0,252880000.0
SHAHALLOYS.bo,174300000.0,186394000.0,190801000.0,239933000.0
MONNETISPA.bo,NaN,NaN,NaN,NaN
ELANGO.bo,NaN,NaN,NaN,NaN
KANSHST.bo,20487200.0,33274925.0,31146634.0,33464396.0
MAHALXSE.bo,23048904.0,23165609.0,23601531.0,23631839.0
SIMPLEXCAS.bo,61312000.0,61312000.0,59842000.0,59842000.0
SSWRL.bo,85633330.0,66363005.0,61791669.0,54920321.0
MEWATZI.bo,NaN,NaN,NaN,NaN
SOUTHMG.bo,-4438906.0,-2129850.0,-15814076.0,-4982105.0
GUJCONT.bo,12918200.0,1896220.0,2648050.0,910250.0
KALYANIFRG.bo,36400000.0,36400000.0,36400000.0,36400000.0
PANCHMAHQ.bo,102031000.0,126111000.0,201349000.0,124358000.0
ADITYA.bo,26344000.0,32968000.0,8123000.0,7187000.0
SRIND.bo,-530476000.0,-464605788.0,-291736577.0,-252306047.0
STEELCAS.bo,NaN,NaN,NaN,NaN
PITTIENG.bo,NaN,NaN,NaN,NaN
GLITTEKG.bo,37092999.0,20716806.0,20608744.0,20811500.0
PRADPME.bo,172700000.0,172700000.0,172700000.0,172626000.0
GNRL.bo,1391335691.0,1436513329.0,1553987782.0,1444202700.0
TNSTLTU.bo,34365357,58985747,58072592,53136220
MSCTC.bo,NaN,NaN,NaN,NaN
SHRDAIS.bo,41230000.0,55294543.0,27699930.0,26747147.0
MAHASTEEL.bo,90355000.0,123504000.0,125977000.0,107619000.0
REALSTR.bo,59750000.0,59750000.0,59750000.0,59750000.0
NOVIS.bo,174132000.0,51838192.0,82066916.0,95243077.0
FFPL.bo,64000.0,64000.0,64000.0,72000.0
HINDCOPPER.bo,NaN,NaN,NaN,NaN
SRIPIPES.bo,466984000.0,466984000.0,466984000.0,397636000.0
AXELPOLY.bo,-22838523.0,-23774342.0,-28454692.0,-30773856.0
NLCINDIA.bo,534881300000.0,452802900000.0,384403600000.0,334870900000.0
SPECTRA.bo,NaN,NaN,NaN,NaN
JMTAUTOLTD.bo,503832000.0,503832000.0,503832000.0,503832000.0
KAJARIR.bo,133364000.0,160712000.0,65162000.0,45757000.0
SOLIDSTON.bo,53800000.0,53800000.0,53800000.0,53800000.0
SHILGRAVQ.bo,565697000.0,579952000.0,533806000.0,474903000.0
WHITEORG.bo,350000000.0,350000000.0,175000000.0,125000000.0
HIMGRANI.bo,NaN,NaN,NaN,NaN
AROGRANITE.bo,119202000.0,123972000.0,130136000.0,50201000.0
HIMFIBP.bo,6922874,10945386,74104582,39417639
RAJKSYN.bo,260000.0,630313.0,1017051.0,231521.0
DEEPAKSP.bo,71894000.0,71894000.0,71894000.0,71894000.0
JBFIND.bo,977700000.0,896100000.0,,4492000000.0
LOYALTEX.bo,488500000.0,416000000.0,404000000.0,437800000.0
HIMATSEIDE.bo,52717921000,52049061000,42189740000,28933738000
BSL.bo,102922000,102922000,102922000,102922000
EVERTEX.bo,NaN,NaN,NaN,NaN
PBMPOLY.bo,44997000.0,41623000.0,48836000.0,44210000.0
ADINATH.bo,1653000.0,1688885.0,3190197.0,2996313.0
KONARKSY.bo,58080000.0,58080000.0,58080000.0,58080000.0
SURYALA.bo,42670000,42670000,42670000,42670000
TTL.bo,74076000,78805000,200665000,100522000
WELSPUNIND.bo,83102800000,77422750000,72248570000,73283160000
INDIANACRY.bo,434205000.0,366872000.0,233650000.0,221778000.0
GANECOS.bo,218294000.0,218294000.0,191769000.0,191769000.0
CEETAIN.bo,,6344482.0,6270320.0,860681.0
VARDMNPOLY.bo,NaN,NaN,NaN,NaN
BLACKROSE.bo,51000000,51000000,51000000,51000000
STCORP.bo,1034000.0,1230913.0,1235938.0,5470937.0
SUMEETINDS.bo,542229000,582488000,758152000,705505000
BINNY.bo,4481521000.0,4091847000.0,2980296000.0,2697628000.0
RAMGOPOLY.bo,-116449000.0,-114514000.0,-109721000.0,-105362000.0
SANGAMIND.bo,610200000.0,35400000.0,44900000.0,35900000.0
TTLEL.bo,NaN,NaN,NaN,NaN
IKAB.bo,NaN,NaN,NaN,NaN
KUSHIND.bo,9164569,8071201,10496938,8351084
SRECR.bo,16636000.0,14079264.0,15074067.0,20394360.0
SEASONST.bo,17535413.0,23845945.0,25016682.0,36456373.0
ZENIFIB.bo,19668329.0,15738232.0,13870092.0,16923612.0
BHILSPIN.bo,108303135.0,69881384.0,20356772.0,12902747.0
AARVEEDEN.bo,158828000.0,176695000.0,234412000.0,33214000.0
SANTETX.bo,2044000.0,3350000.0,1187000.0,1239000.0
ASHIMASYN.bo,87700000.0,73800000.0,104600000.0,38000000.0
PIONEEREMB.bo,NaN,NaN,NaN,NaN
VIPPYSP.bo,379507000,342111000,297606000,263059000
JAIHINDS.bo,64520000.0,69351.0,69351.0,69351.0
RAGHUSYN.bo,33598000.0,29423000.0,22705000.0,16976000.0
JATTAINDUS.bo,NaN,NaN,NaN,NaN
KAMADGIRI.bo,58694000.0,58694000.0,58694000.0,58694000.0
OMNITEX.bo,-6569452.0,-5919999.0,-6409524.0,-7079280.0
PATSPINLTD.bo,NaN,NaN,NaN,NaN
OBRSESY.bo,-45750000.0,22330000.0,22331000.0,22330471.0
NEOINFRA.bo,24119000.0,17390102.0,3573005.0,3385259.0
GENESIS.bo,NaN,NaN,NaN,NaN
PREMIERPOL.bo,29500000.0,36157284.0,39654240.0,33707928.0
EVERLON.bo,6041678.0,5953141.0,3690001.0,8604058.0
KRRAIL.bo,NaN,NaN,NaN,NaN
YARNSYN.bo,3132679.0,8971101.0,13140257.0,5160916.0
GUJCOTEX.bo,-10718000.0,-8996181.0,-9037039.0,-9114662.0
AJIL.bo,1006545330.0,1006545330.0,1006545330.0,1006545330.0
GARWSYN.bo,-198836115.0,-199940665.0,-186192534.0,-189637933.0
SHARDFI.bo,NaN,NaN,NaN,NaN
SARUPINDUS.bo,-30259173,35655282,127158164,161522497
MANORG.bo,1593344295.0,1127804691.0,433568984.0,290335779.0
HINDADH.bo,79209000.0,38916000.0,50300000.0,15896714.0
BPTEX.bo,912414,1121334,216481,155240
SRIKPRIND.bo,783860000.0,,690448000.0,4702306.0
JYOTIRES.bo,244044766.0,38790217.0,16828964.0,6363884.0
MHLXMIRU.bo,40807000.0,34935410.0,43196030.0,12578958.0
SOUTLAT.bo,NaN,NaN,NaN,NaN
OSWAYRN.bo,-2852541.0,-2730415.0,-2599691.0,-1750614.0
WINSOMTX.bo,552800000.0,635778000.0,661535000.0,538232000.0
ASAHIIND.bo,,1000.0,,
THAMBBI.bo,NaN,NaN,NaN,NaN
MODINSU.bo,NaN,NaN,NaN,NaN
ASAHIINDIA.bo,38630000000,36894700000,32813500000,28303800000
MURUDCERA.bo,56534000.0,62331000.0,102299000.0,55052000.0
SAINTGOBAIN.bo,911057000.0,911057000.0,911057000.0,911057000.0
ANANTRAJ.bo,590200000.0,590193000.0,590193000.0,590193000.0
MADHUDIN.bo,NaN,NaN,NaN,NaN
RESTILE.bo,460000.0,1384000.0,1311000.0,5979000.0
MADHAV.bo,298892000.0,113832510.0,65049202.0,70616173.0
RAMASIGNS.bo,38968000.0,10049202.0,2241930.0,4210224.0
HINDNATGLS.bo,179107000,179107000,179107000,174677000
HALDYNGL.bo,53752000.0,,,53752000.0
DUROPLY.bo,NaN,NaN,NaN,NaN
MANGTIMBER.bo,31534000.0,41489000.0,47060000.0,44989000.0
SHREYANIND.bo,3824814000,3445095000,3097775000,2697827000
AGIOPAPER.bo,1247000.0,695000.0,4083488.0,6144906.0
STARPAPER.bo,184201000,241061000,17046000,34583000
YASHPAKKA.bo,NaN,NaN,NaN,NaN
SARDAPPR.bo,175000.0,175000.0,175000.0,223864.0
NATPLY.bo,,11941062.0,5762099.0,3291081.0
ARROWGREEN.bo,916425000.0,865587000.0,1057009000.0,1055214000.0
VISHNU.bo,419223000.0,479600000.0,709667000.0,528676390.0
JUMBO.bo,7708000,6408000,6408000,6408000
NRAGRINDQ.bo,278701000,192340000,152818000,226309000
SRPML.bo,316150849.0,159736627.0,146309830.0,129592146.0
3PLAND.bo,NaN,NaN,NaN,NaN
SANPA.bo,313804000,296087000,234343000,208745000
VENTURA.bo,-282422809.0,-243701000.0,,
SHKARTP.bo,-61988751.0,-62084046.0,61313937.0,25524209.0
STHINPA.bo,152049000.0,94442000.0,78402000.0,138050000.0
SCANDENT.bo,NaN,NaN,NaN,NaN
VINDHYATEL.bo,118500000,118458000,118421000,118418000
RIR.bo,5741033.0,6347105.0,2708801.0,8226634.0
ADORWELD.bo,179200000,70700000,98000000,93800000
IDM.bo,-80025000.0,-78303000.0,-76655000.0,-175577000.0
SALZER.bo,6166835000.0,5655638000.0,5372317000.0,4539150000.0
JETKINGQ.bo,59075000.0,59075000.0,59075000.0,58890000.0
INDAGIV.bo,7245000.0,20620030.0,21013808.0,15680977.0
APLAB.bo,50000000.0,50000000.0,50000000.0,50000000.0
PCS.bo,204882016.0,258635871.0,279457877.0,246266999.0
USHAMART.bo,25609000000,70111900000,74542700000,77384300000
SPELS.bo,12624000.0,308337000.0,276087000.0,146203907.0
SUBROS.bo,13882134000.0,13804124000.0,12971146000.0,11248519000.0
KLKELEC.bo,NaN,NaN,NaN,NaN
PERVASIVE.bo,NaN,NaN,NaN,NaN
HONAUT.bo,88400000,88400000,88400000,88400000
SWITCHTE.bo,6515570,6836969,5506881,7565502
LUMAXIND.bo,93477000.0,93477000.0,93477000.0,93477000.0
DIGISPICE.bo,NaN,NaN,NaN,NaN
SUJANAUNI.bo,17837000.0,18091000.0,18696000.0,17819000.0
PAEL.bo,NaN,NaN,NaN,NaN
CALCOM.bo,17260000.0,15736000.0,23897000.0,19498260.0
DYNAVSN.bo,38379000.0,38379000.0,38379000.0,38379000.0
BCCFUBA.bo,153100500.0,153100500.0,153100500.0,60590500.0
PRECISIO.bo,38123099.0,31063828.0,24621451.0,24841123.0
HBLPOWER.bo,10642924000.0,11607140000.0,13415196000.0,14665314000.0
S&SPOWER.bo,NaN,NaN,NaN,NaN
GUJARATPOLY.bo,3352000,3316000,80000,2911000
GIPCL.bo,258993000.0,107744000.0,130775000.0,60063000.0
SAVINFOCO.bo,25000.0,2254.0,9797.0,66430.0
CMI.bo,150274000,150274000,150274000,147774000
MOTHERSUMI.bo,NaN,NaN,NaN,NaN
MINDTECK.bo,256200000.0,256200000.0,256200000.0,253839000.0
HAVELLS.bo,NaN,NaN,NaN,NaN
ACIIN.bo,58426305,59575491,76744861,61147332
SBECSYS.bo,NaN,NaN,NaN,NaN
INCAP.bo,3210000.0,3136772.0,2877431.0,3279456.0
GUJINTRX.bo,11577978,9415989,11499690,19399146
IGARASHI.bo,6730167000.0,6702985000.0,8047054000.0,5040291000.0
SYMPHONY.bo,139900000.0,139900000.0,139900000.0,139914000.0
VINTRON.bo,78356000.0,78356000.0,78356000.0,78356000.0
VXLINSTR.bo,22959000.0,4237167.0,8926806.0,8830819.0
SHYAMTEL.bo,NaN,NaN,NaN,NaN
LEENEE.bo,6340672.0,4992936.0,3905560.0,152182264.0
PATELSAI.bo,164615467,58533732,22904071,34832464
BUTTERFLY.bo,178796000,178796000,178796000,178796000
ATHENAGLO.bo,27528000.0,5045000.0,18349000.0,12349962.0
NARMP.bo,NaN,NaN,NaN,NaN
DUTRON.bo,8885416.0,7515882.0,4434997.0,6158879.0
RSSOFTWARE.bo,885538000.0,1757014000.0,2034565000.0,2313842000.0
MAGNAELQ.bo,5413000.0,2684000.0,4061000.0,6591000.0
LINAKS.bo,239474000.0,236381000.0,235441000.0,235441200.0
MARSONS.bo,372000.0,9124000.0,9039000.0,9463000.0
ELNET.bo,809943000.0,708683000.0,631798000.0,548548000.0
ACCEL.bo,114014802.0,114014802.0,114014802.0,114014802.0
WEBELSOLAR.bo,173900000.0,10586000.0,20261000.0,97426000.0
ROTO.bo,30907610.0,30907610.0,30907610.0,30907610.0
TTKPRESTIG.bo,18014700000.0,16519000000.0,15692700000.0,12892400000.0
DHINDIA.bo,NaN,NaN,NaN,NaN
RAJGLOWIR.bo,101500000.0,43500000.0,43518000.0,43518000.0
SURANAT&P.bo,,,11697000.0,34913443.0
ONWARDTEC.bo,NaN,NaN,NaN,NaN
CENTUM.bo,10771680000.0,10960710000.0,10733870000.0,8653870000.0
ALFATRAN.bo,518979000.0,618655000.0,658403000.0,519278000.0
STARLITE.bo,NaN,NaN,NaN,NaN
NHCFOODS.bo,7234000.0,8490000.0,13381000.0,5613000.0
TRIGYN.bo,307857000.0,307795000.0,299020000.0,297395000.0
KEI.bo,32688750000.0,27643300000.0,22199000000.0,18957990000.0
INDLMETER.bo,86366000.0,86365630.0,86365630.0,86365630.0
KEERTHI.bo,38854000.0,113790000.0,74837000.0,70220000.0
GSCLCEMENT.bo,874254000.0,869128000.0,861539000.0,861539000.0
SURAJ.bo,79281221.0,67026208.0,96360189.0,58671947.0
APCL.bo,252900000.0,252900000.0,252900000.0,252900000.0
MODINATUR.bo,1197719703,1134147361,973437671,991454801
PRSNTIN.bo,-439600118.0,-440785560.0,-451879944.0,
SHAHFOOD.bo,-177696.0,17060254.0,16609656.0,16100237.0
ZKHANDEN.bo,6616992.0,10944855.0,15482214.0,24998514.0
TASTYBIT.bo,25660000.0,25660000.0,25660000.0,25660000.0
RITESHIN.bo,2690812.0,3331242.0,917894.0,1379882.0
AVTNPL.bo,NaN,NaN,NaN,NaN
HNDFDS.bo,NaN,NaN,NaN,NaN
NAHARINDUS.bo,1299709000.0,1410105000.0,1290697000.0,697323000.0
VADILENT.bo,8627000.0,8627000.0,8627000.0,8627000.0
VADILALIND.bo,5739698000.0,4770345000.0,4394441000.0,4137324000.0
ASHAI.bo,-22402223.0,-22313712.0,-21965353.0,-21556187.0
ADFFOODS.bo,2718859000.0,2042350000.0,2131328000.0,2027544000.0
RGRL.bo,,-18923645.0,-19042802.0,-17638246.0
WILLIMFI.bo,282390000.0,63746.0,63746.0,63746.0
AJANTSOY.bo,160966000.0,160966000.0,160966000.0,154966000.0
WILLAMAGOR.bo,938635000.0,1070441000.0,314859000.0,11897000.0
RICHIRICH.bo,-4908720.0,-4452610.0,-4425660.0,-4715050.0
SIEL.bo,4415227.0,5199887.0,3426038.0,
SPTRSHI.bo,-1455693.0,-900379.0,-302826556.0,-298700736.0
SRDAPRT.bo,-4052004.0,-6182292.0,-4947637.0,-1639346.0
JVLAGRO.bo,,167900000.0,167900000.0,167900000.0
SANWARIA.bo,NaN,NaN,NaN,NaN
PRIMAGR.bo,-107432173.0,-114363337.0,-139549479.0,-170180485.0
MADHURIND.bo,54000.0,54000.0,54000.0,54000.0
TARAI.bo,1727489.0,2848303.0,3521144.0,3628196.0
MODAIRY.bo,119768000.0,50020000.0,29540000.0,33033000.0
BAMBINO.bo,64840000.0,63464226.0,65458827.0,64668238.0
PRIMIND.bo,-1430553.0,4227967.0,36074000.0,-254000.0
VIKASWSP.bo,204440000,204440000,194440000,137440000
JATALIA.bo,NaN,NaN,NaN,NaN
VSFPROJ.bo,12462125.0,11657125.0,11581134.0,264656707.0
BANSTEA.bo,722361.0,1796259.0,3411925.0,3797082.0
POONADAL.bo,454745000.0,448436059.0,300535266.0,280543460.0
TRANSFD.bo,NaN,NaN,NaN,NaN
ANIKINDS.bo,NaN,NaN,NaN,NaN
SHINDL.bo,NaN,NaN,NaN,NaN
DATIWARE.bo,NaN,NaN,NaN,NaN
KMGMILK.bo,-63772372.0,-51638495.0,-37483991.0,-21457355.0
KSE.bo,NaN,NaN,NaN,NaN
PIONAGR.bo,NaN,NaN,NaN,NaN
NARBADA.bo,NaN,NaN,NaN,NaN
VIRATCRA.bo,255685652.0,193738602.0,137933331.0,100449048.0
IBINFO.bo,NaN,NaN,NaN,NaN
AMBARPIL.bo,NaN,NaN,NaN,NaN
CHORDIA.bo,7494028.0,8438276.0,157683.0,628210.0
CIANAGRO.bo,,279859000.0,279859000.0,279859000.0
TAIIND.bo,256509712.0,197874914.0,178106906.0,164201914.0
NKIND.bo,60099000.0,60099000.0,60099000.0,60099000.0
BKV.bo,1051467.0,648321.0,79192.0,
NCCBLUE.bo,-12434000.0,-20527000.0,-58274000.0,-54613000.0
ASIANTNE.bo,NaN,NaN,NaN,NaN
HERITGFOOD.bo,NaN,NaN,NaN,NaN
SIMRAN.bo,37917000.0,37917000.0,37917000.0,37917000.0
DFM.bo,100200000.0,100200000.0,100200000.0,100000000.0
CCL.bo,NaN,NaN,NaN,NaN
KELLTONTEC.bo,481912340.0,481912340.0,481912340.0,235722865.0
SURFI.bo,NaN,NaN,NaN,NaN
INTEGFD.bo,-10889101.0,-10944716.0,-9804360.0,-9848948.0
MAHAANF.bo,17576230.0,12175072.0,43773268.0,43577082.0
RICOAUTO.bo,135300000.0,135300000.0,135300000.0,135300000.0
OMAXAUTO.bo,213882000.0,213882000.0,213882000.0,213882000.0
MUNJALSHOW.bo,66848000.0,99164000.0,68661000.0,62094000.0
JAMNAAUTO.bo,NaN,NaN,NaN,NaN
SUNCLAYLTD.bo,NaN,NaN,NaN,NaN
JTEKTINDIA.bo,NaN,NaN,NaN,NaN
MUNJALAU.bo,200000000.0,200000000.0,200000000.0,100000000.0
JAYBARMARU.bo,62942000.0,169944000.0,367770000.0,224069000.0
RACLGEAR.bo,107816000,102816000,99316000,99316000
SAMKRG.bo,21612000,16795000,9732000,23683000
ECSTSTL.bo,-313437910.0,-293066464.0,-263230411.0,-242634883.0
SICAL.bo,585400000.0,585200000.0,556000000.0,556000000.0
RATNAMANI.bo,93456000.0,93456000.0,93456000.0,93456000.0
VESUVIUS.bo,,,,
ASAL.bo,NaN,NaN,NaN,NaN
ARCEEIN.bo,18371352.0,18370305.0,18339663.0,302802.0
ABCINDQ.bo,NaN,NaN,NaN,NaN
BALTE.bo,-67456700,-86727600,-94619600,-101454000
COARO.bo,41465650.0,41465650.0,41465650.0,41465650.0
SIBARAUT.bo,-122199395.0,-89071463.0,-52722699.0,-36535839.0
SHREYAS.bo,219600000.0,219600000.0,219600000.0,219600000.0
STARLOG.bo,NaN,NaN,NaN,NaN
SHVSUIT.bo,NaN,NaN,NaN,NaN
EUROTEXIND.bo,NaN,NaN,NaN,NaN
ICIL.bo,16957220000.0,16246845000.0,16991880000.0,15239186000.0
MARALOVER.bo,NaN,NaN,NaN,NaN
SOMATEX.bo,330330000,330330000,330330000,330330000
SOURCEIND.bo,-71544266.0,-70128543.0,-69116705.0,-71985484.0
KAKTEX.bo,-218198000,-192946000,-188222000,-171608000
OCTAVE.bo,347001000.0,347001000.0,347001000.0,347001000.0
TRIDENT.bo,NaN,NaN,NaN,NaN
HISARSP.bo,68200000.0,48329000.0,32124000.0,18006000.0
ALOKTEXT.bo,2816500000.0,1835400000.0,1430800000.0,5879500000.0
PASARI.bo,NaN,NaN,NaN,NaN
SPENTEX.bo,,572486882.0,281347205.0,126826959.0
AMARJOTHI.bo,3026030000.0,3268002000.0,3019099000.0,2179906000.0
OLYMPTX.bo,11203625.0,3657394.0,26644443.0,52114989.0
NAGREEKEXP.bo,390085650,301279606,219888242,147253063
SUDTIND-B.bo,175541000.0,169820230.0,167632330.0,167632330.0
SBFL.bo,95000000,95000000,95000000,95000000
GEMSPIN.bo,-296901000.0,19719617.0,19719617.0,19719617.0
EUREKAI.bo,NaN,NaN,NaN,NaN
ADITYASP.bo,13505000.0,-42782000.0,-51877000.0,-52242000.0
PRIMEURB.bo,-22949000.0,14367000.0,13306000.0,28747000.0
DHANFAB.bo,30035000.0,4620000.0,1033000.0,5028000.0
SLSTLQ.bo,41654000.0,38986000.0,39346000.0,41591000.0
ZODIACLOTH.bo,254900000.0,108313000.0,66092000.0,53458000.0
FRONTBUSS.bo,-1.0,,38000.0,27858978.0
SRMCL.bo,6815000.0,17034000.0,12818000.0,18616000.0
SUPERSPIN.bo,55000000.0,55000000.0,55000000.0,55000000.0
SEASONF.bo,17922426.0,14917949.0,21486927.0,21283929.0
UNITEDTE.bo,73872910.0,73737849.0,73790980.0,73615326.0
SILINV.bo,105959000.0,105959000.0,105959000.0,105959000.0
SURYALAXMI.bo,281351000.0,184643000.0,195625000.0,165978000.0
SAMTEX.bo,NaN,NaN,NaN,NaN
CITYMAN.bo,-257767787.0,-254489710.0,-250929859.0,-247874267.0
DHANROTO.bo,537356.0,750188.0,,254705.0
DAMOINDUS.bo,116500000.0,111258120.0,111258120.0,111258120.0
SANBLUE.bo,53520000.0,60939000.0,91997000.0,34179710.0
UNIROYAL.bo,4343744.0,7877914.0,13029744.0,7203237.0
TATIAGLOB.bo,2356248.0,3540256.0,4084669.0,2853593.0
SUNILTX.bo,NaN,NaN,NaN,NaN
SRINACHA.bo,104339000,115314000,114059000,106843000
SAMBANDAM.bo,42646000,42646000,42646000,42646000
KANDAGIRI.bo,1060000.0,256751000.0,9164000.0,7534000.0
CHITRTX.bo,109586.0,109432.0,91239.0,111534.0
KITEX.bo,NaN,NaN,NaN,NaN
CRANEX.bo,NaN,NaN,NaN,NaN
BATLIBOI.bo,143579000,143579000,143579000,143579000
AUSTENG.bo,34778000.0,34778000.0,34778000.0,34778000.0
UNIDT.bo,203031000,203031000,101516000,101805855
FLUIDOM.bo,NaN,NaN,NaN,NaN
EMAINDIA.bo,573505.0,807185.0,642057.0,1600066.0
WINDMACHIN.bo,129864000.0,129864000.0,129864000.0,129864000.0
SHANTIGEAR.bo,70300000.0,234900000.0,55900000.0,82700000.0
MIVENMACH.bo,NaN,NaN,NaN,NaN
HONDAPOWER.bo,101400000,101400000,101400000,101400000
HITECHGEAR.bo,262370000.0,171020000.0,184740000.0,177479000.0
ELGIEQUIP.bo,158450000,158450000,158450000,158450000
UVDRHOR.bo,43748500.0,39948500.0,,39948500.0
KLBRENG-B.bo,NaN,NaN,NaN,NaN
BIRLAPREC.bo,176489000.0,81203000.0,39444000.0,43189000.0
YUKEN.bo,120000000.0,120000000.0,30000000.0,30000000.0
TIMKEN.bo,752080000.0,752080000.0,679890000.0,679890000.0
VOITHPAPR.bo,2297960000,2079010000,1895722943,1735717635
ARTSONEN.bo,42036000.0,34579000.0,97080000.0,78731000.0
SOLIMAC.bo,NaN,NaN,NaN,NaN
DIAPOWER.bo,,,,303779000.0
INDSILHYD.bo,1842000.0,66981211.0,53175238.0,38039633.0
TMTIND-B1.bo,NaN,NaN,NaN,NaN
ITL.bo,NaN,NaN,NaN,NaN
FRONTSP.bo,2154145,5332992,346047,3910589
PRAJIND.bo,11616468000.0,12469638000.0,11333575000.0,11874087000.0
RASANDIK.bo,14197000,26561000,31123000,134610000
YOGISUNG.bo,NaN,NaN,NaN,NaN
HLEGLAS.bo,NaN,NaN,NaN,NaN
GUJAPOLLO.bo,126619150.0,126619150.0,126619150.0,136600000.0
